HEIGHT,WEIGHT,COUNTRY,LAST ATTENDED,BIRTHDATE,DRAFT,EXPERIENCE,DRAFT,BIRTHDATE,COUNTRY,LAST ATTENDED,EXPERIENCE,name,id
"6'5"" (1.96m)",218lb (99kg),USA,Michigan,"June 7, 1944",1966 R1 Pick 1,12 Years,1966 R1 Pick 1,"June 7, 1944",USA,Michigan,12 Years,Cazzie Russell,78045
"6'3"" (1.91m)",193lb (88kg),USA,Ohio State,28 years,"February 23, 1996",2015 R1 Pick 2,9 Years,2015 R1 Pick 2,"February 23, 1996",USA,Ohio State,9 Years,D'Angelo Russell,1626156
"6'5"" (1.96m)",195lb (88kg),USA,Western Michigan,"October 26, 1960",1982 R4 Pick 78,6 Years,1982 R4 Pick 78,"October 26, 1960",USA,Western Michigan,6 Years,Walker Russell,78048
"6'0"" (1.83m)",170lb (77kg),USA,Jacksonville State,"October 6, 1982",1982 R4 Pick 78,2 Years,1982 R4 Pick 78,"October 6, 1982",USA,Jacksonville State,2 Years,Walker Russell,201041
"7'3"" (2.21m)",292lb (132kg),Lithuania,Real Madrid,"December 19, 1964",1986 R1 Pick 24,8 Years,1986 R1 Pick 24,"December 19, 1964",Lithuania,Real Madrid,8 Years,Arvydas Sabonis,717
"6'10"" (2.08m)",240lb (109kg),Lithuania,Gonzaga,28 years,"May 3, 1996",2016 R1 Pick 11,8 Years,2016 R1 Pick 11,"May 3, 1996",Lithuania,Gonzaga,8 Years,Domantas Sabonis,1627734
"7'0"" (2.13m)",270lb (122kg),Canada,Gonzaga,"June 6, 1989",2012 R2 Pick 60,5 Years,2012 R2 Pick 60,"June 6, 1989",Canada,Gonzaga,5 Years,Robert Sacre,203135
"6'5"" (1.96m)",240lb (109kg),USA,Seton Hall,"July 11, 1917",Undrafted,4 Years,Undrafted,"July 11, 1917",USA,Seton Hall,4 Years,Ed Sadowski,78050
"6'11"" (2.11m)",255lb (116kg),USA,Georgia Tech,"May 16, 1964",1986 R1 Pick 11,10 Years,1986 R1 Pick 11,"May 16, 1964",USA,Georgia Tech,10 Years,John Salley,927
"6'6"" (1.98m)",210lb (95kg),USA,Miami,"December 12, 1979",2002 R1 Pick 26,13 Years,2002 R1 Pick 26,"December 12, 1979",USA,Miami,13 Years,John Salmons,2422
"7'0"" (2.13m)",231lb (105kg),USA,North Carolina,"December 30, 1970",Undrafted,2 Years,Undrafted,"December 30, 1970",USA,North Carolina,2 Years,Kevin Salvadori,1089
"6'10"" (2.08m)",240lb (109kg),Mali,Union Olimpija,"March 18, 1978",2000 R2 Pick 36,3 Years,2000 R2 Pick 36,"March 18, 1978",Mali,Union Olimpija,3 Years,Soumaila Samake,2066
"6'10"" (2.08m)",227lb (103kg),Croatia,Union Olimpija,"January 9, 2000",2019 R1 Pick 19,5 Years,2019 R1 Pick 19,"January 9, 2000",Croatia,Union Olimpija,5 Years,Luka Samanic,1629677
"7'1"" (2.16m)",245lb (111kg),Senegal,WTC Cornella,"October 22, 1984",2006 R2 Pick 51,2 Years,2006 R2 Pick 51,"October 22, 1984",Senegal,WTC Cornella,2 Years,Cheikh Samb,200798
"6'5"" (1.96m)",184lb (83kg),USA,Louisiana State,"May 1, 1997",2018,2 Years,2018,"May 1, 1997",USA,Louisiana State,2 Years,Brandon Sampson,1629102
"6'7"" (2.01m)",214lb (97kg),USA,St. John's (NY),"March 20, 1993",Undrafted,7 Years,Undrafted,"March 20, 1993",USA,St. John's (NY),7 Years,JaKarr Sampson,203960
"6'11"" (2.11m)",235lb (107kg),USA,California,"May 15, 1983",2002 R2 Pick 46,6 Years,2002 R2 Pick 46,"May 15, 1983",USA,California,6 Years,Jamal Sampson,2441
"7'4"" (2.24m)",228lb (103kg),USA,Virginia,"July 7, 1960",1983 R1 Pick 1,9 Years,1983 R1 Pick 1,"July 7, 1960",USA,Virginia,9 Years,Ralph Sampson,78055
--,--,Jamaica,Louisville,"January 9, 1989",Undrafted,3 Years,Undrafted,"January 9, 1989",Jamaica,Louisville,3 Years,Samardo Samuels,202396
"6'6"" (1.98m)",230lb (104kg),USA,Villanova,26 years,"November 13, 1998",Undrafted,2 Years,Undrafted,"November 13, 1998",USA,Villanova,2 Years,Jermaine Samuels Jr.,1631257
"6'4"" (1.93m)",195lb (88kg),Argentina,Temple,"May 8, 1977",Undrafted,2 Years,Undrafted,"May 8, 1977",Argentina,Temple,2 Years,Pepe Sanchez,2143
"6'6"" (1.98m)",200lb (91kg),USA,Southern,"January 23, 1957",1978 R1 Pick 20,2 Years,1978 R1 Pick 20,"January 23, 1957",USA,Southern,2 Years,Frankie Sanders,78057
"6'8"" (2.03m)",225lb (102kg),USA,Georgia Southern,"January 14, 1966",1989 R1 Pick 20,4 Years,1989 R1 Pick 20,"January 14, 1966",USA,Georgia Southern,4 Years,Jeff Sanders,1874
"6'11"" (2.11m)",230lb (104kg),USA,Virginia Commonwealth,"November 21, 1988",2010 R1 Pick 15,6 Years,2010 R1 Pick 15,"November 21, 1988",USA,Virginia Commonwealth,6 Years,Larry Sanders,202336
"6'6"" (1.98m)",210lb (95kg),USA,UCLA,"May 7, 1960",1982 R4 Pick 74,11 Years,1982 R4 Pick 74,"May 7, 1960",USA,UCLA,11 Years,Mike Sanders,78059
"6'6"" (1.98m)",210lb (95kg),USA,New York University,"November 8, 1938",1960 R1 Pick 8,13 Years,1960 R1 Pick 8,"November 8, 1938",USA,New York University,13 Years,Thomas Sanders,78060
"6'9"" (2.06m)",245lb (111kg),Mali,Connecticut,22 years,"February 12, 2002",Undrafted,1 Year,Undrafted,"February 12, 2002",Mali,Connecticut,1 Year,Adama Sanogo,1641766
"7'1"" (2.16m)",256lb (116kg),Puerto Rico,St. Vincent,"June 24, 1976",Undrafted,5 Years,Undrafted,"June 24, 1976",Puerto Rico,St. Vincent,5 Years,Daniel Santiago,2091
"6'5"" (1.96m)",190lb (86kg),USA,Iona,"February 17, 1935",1953,1 Year,1953,"February 17, 1935",USA,Iona,1 Year,Bob Santini,78061
"6'9"" (2.06m)",215lb (98kg),USA,Loyola-Chicago,"November 17, 1960",1982 R2 Pick 38,1 Year,1982 R2 Pick 38,"November 17, 1960",USA,Loyola-Chicago,1 Year,Wayne Sappleton,78062
"7'0"" (2.13m)",205lb (93kg),France,Perth,19 years,"April 26, 2005",2024 R1 Pick 2,Rookie,2024 R1 Pick 2,"April 26, 2005",France,Perth,Rookie,Alexandre Sarr,1642259
"6'10"" (2.08m)",240lb (109kg),France,Kentucky,"February 20, 1999",Undrafted,4 Years,Undrafted,"February 20, 1999",France,Kentucky,4 Years,Olivier Sarr,1630846
"6'7"" (2.01m)",225lb (102kg),USA,Texas Tech,"January 13, 1974",1996 R2 Pick 41,3 Years,1996 R2 Pick 41,"January 13, 1974",USA,Texas Tech,3 Years,Jason Sasser,987
"6'6"" (1.98m)",200lb (91kg),USA,Southern Methodist,"February 13, 1979",2001 R1 Pick 22,3 Years,2001 R1 Pick 22,"February 13, 1979",USA,Southern Methodist,3 Years,Jeryl Sasser,2219
"6'2"" (1.88m)",195lb (88kg),USA,Houston,24 years,"September 21, 2000",2023 R1 Pick 25,1 Year,2023 R1 Pick 25,"September 21, 2000",USA,Houston,1 Year,Marcus Sasser,1631204
"6'7"" (2.01m)",210lb (95kg),Czech Republic,FC Barcelona,"October 30, 1991",2012 R2 Pick 32,7 Years,2012 R2 Pick 32,"October 30, 1991",Czech Republic,FC Barcelona,7 Years,Tomas Satoransky,203107
"6'2"" (1.88m)",170lb (77kg),USA,Cincinnati,"April 10, 1981",2001 R2 Pick 53,3 Years,2001 R2 Pick 53,"April 10, 1981",USA,Cincinnati,3 Years,Kenny Satterfield,2261
"6'2"" (1.88m)",185lb (84kg),USA,Seton Hall,"February 16, 1924",1949 R1 Pick 10,6 Years,1949 R1 Pick 10,"February 16, 1924",USA,Seton Hall,6 Years,Frank Saul,78063
"6'7"" (2.01m)",220lb (100kg),USA,Texas Southern,"July 11, 1934",1957 R8 Pick 60,7 Years,1957 R8 Pick 60,"July 11, 1934",USA,Texas Southern,7 Years,Woody Sauldsberry,78064
"6'7"" (2.01m)",210lb (95kg),USA,Syracuse,"June 13, 1951",1974 R2 Pick 31,4 Years,1974 R2 Pick 31,"June 13, 1951",USA,Syracuse,4 Years,Fred Saunders,78065
"6'6"" (1.98m)",225lb (102kg),Serbia,Hawaii,"May 21, 1976",Undrafted,2 Years,Undrafted,"May 21, 1976",Serbia,Hawaii,2 Years,Predrag Savovic,2453
"6'5"" (1.96m)",195lb (88kg),USA,UCLA,"January 1, 1928",1950,1 Year,1950,"January 1, 1928",USA,UCLA,1 Year,Alan Sawyer,78067
"6'9"" (2.06m)",235lb (107kg),USA,Southern California,"March 18, 1978",2001 R2 Pick 34,12 Years,2001 R2 Pick 34,"March 18, 1978",USA,Southern California,12 Years,Brian Scalabrine,2243
"6'4"" (1.93m)",195lb (88kg),USA,Oregon,"July 3, 1978",Undrafted,1 Year,Undrafted,"July 3, 1978",USA,Oregon,1 Year,Alex Scales,2637
"6'8"" (2.03m)",208lb (94kg),USA,Louisiana State,"December 28, 1958",1980 R2 Pick 36,3 Years,1980 R2 Pick 36,"December 28, 1958",USA,Louisiana State,3 Years,Dewayne Scales,78068
"6'1"" (1.85m)",170lb (77kg),USA,Wisconsin-Eau Claire,"January 22, 1950",1972 R4 Pick 53,1 Year,1972 R4 Pick 53,"January 22, 1950",USA,Wisconsin-Eau Claire,1 Year,Frank Schade,78069
"6'0"" (1.83m)",185lb (84kg),USA,Northwestern,"March 9, 1924",1947,1 Year,1947,"March 9, 1924",USA,Northwestern,1 Year,Ben Schadler,78070
"6'0"" (1.83m)",175lb (79kg),USA,Indiana,"December 20, 1919",Undrafted,2 Years,Undrafted,"December 20, 1919",USA,Indiana,2 Years,Herm Schaefer,78071
"6'3"" (1.91m)",195lb (88kg),USA,Villanova,"March 29, 1933",1955 R3 Pick 17,1 Year,1955 R3 Pick 17,"March 29, 1933",USA,Villanova,1 Year,Bob Schafer,78072
"6'6"" (1.98m)",200lb (91kg),USA,San Diego State,"June 13, 1998",Undrafted,3 Years,Undrafted,"June 13, 1998",USA,San Diego State,3 Years,Jordan Schakel,1630648
"6'5"" (1.96m)",200lb (91kg),USA,St. Louis,"February 18, 1927",1949,1 Year,1949,"February 18, 1927",USA,St. Louis,1 Year,Marv Schatzman,78074
"6'5"" (1.96m)",205lb (93kg),USA,West Virginia,"June 30, 1925",1949,5 Years,1949,"June 30, 1925",USA,West Virginia,5 Years,Fred Schaus,78075
"6'11"" (2.11m)",260lb (118kg),USA,Syracuse,"May 10, 1959",1981 R1 Pick 13,18 Years,1981 R1 Pick 13,"May 10, 1959",USA,Syracuse,18 Years,Dan Schayes,7
"6'8"" (2.03m)",195lb (88kg),USA,New York University,"May 19, 1928",1948 R1 Pick 4,15 Years,1948 R1 Pick 4,"May 19, 1928",USA,New York University,15 Years,Dolph Schayes,78076
"6'0"" (1.83m)",175lb (79kg),USA,Long Island-Brooklyn,"March 30, 1919",Undrafted,1 Year,Undrafted,"March 30, 1919",USA,Long Island-Brooklyn,1 Year,Ossie Schectman,78078
"6'9"" (2.06m)",250lb (113kg),USA,Purdue,"September 3, 1967",1990 R2 Pick 39,7 Years,1990 R2 Pick 39,"September 3, 1967",USA,Purdue,7 Years,Steve Scheffler,88
"6'11"" (2.11m)",240lb (109kg),USA,Purdue,"October 27, 1954",1977 R6 Pick 117,1 Year,1977 R6 Pick 117,"October 27, 1954",USA,Purdue,1 Year,Tom Scheffler,78080
"6'6"" (1.98m)",205lb (93kg),USA,Creighton,24 years,"September 26, 2000",2024 R1 Pick 30,Rookie,2024 R1 Pick 30,"September 26, 2000",USA,Creighton,Rookie,Baylor Scheierman,1631248
"6'3"" (1.91m)",205lb (93kg),USA,Purdue,"October 14, 1944",1966 R1 Pick 10,2 Years,1966 R1 Pick 10,"October 14, 1944",USA,Purdue,2 Years,Dave Schellhase,78081
"6'9"" (2.06m)",212lb (96kg),USA,Long Island-Brooklyn,"December 21, 1929",1950,2 Years,1950,"December 21, 1929",USA,Long Island-Brooklyn,2 Years,Herb Scherer,78082
"6'10"" (2.08m)",225lb (102kg),USA,Colorado State,"November 12, 1945",1967 R6 Pick 63,10 Years,1967 R6 Pick 63,"November 12, 1945",USA,Colorado State,10 Years,Dale Schlueter,78084
"6'4"" (1.93m)",185lb (84kg),USA,Kansas,"April 15, 1923",Undrafted,1 Year,Undrafted,"April 15, 1923",USA,Kansas,1 Year,Otto Schnellbacher,78085
"6'5"" (1.96m)",200lb (91kg),USA,Ohio State,"May 27, 1928",1950 R1 Pick 4,6 Years,1950 R1 Pick 4,"May 27, 1928",USA,Ohio State,6 Years,Dick Schnittker,78086
"6'10"" (2.08m)",210lb (95kg),USA,Tennessee-Chattanooga,"April 16, 1960",1982 R2 Pick 45,4 Years,1982 R2 Pick 45,"April 16, 1960",USA,Tennessee-Chattanooga,4 Years,Russ Schoene,78087
"6'5"" (1.96m)",241lb (109kg),United Kingdom,Tennessee,"March 30, 1997",2019 R2 Pick 42,5 Years,2019 R2 Pick 42,"March 30, 1997",United Kingdom,Tennessee,5 Years,Admiral Schofield,1629678
"6'8"" (2.03m)",220lb (100kg),USA,Illinois,"April 12, 1948",1969 R4 Pick 56,1 Year,1969 R4 Pick 56,"April 12, 1948",USA,Illinois,1 Year,Dave Scholz,78088
"6'10"" (2.08m)",235lb (107kg),USA,Washington,"January 21, 1963",1985 R1 Pick 8,16 Years,1985 R1 Pick 8,"January 21, 1963",USA,Washington,16 Years,Detlef Schrempf,96
"6'1"" (1.85m)",175lb (79kg),Germany,Braunschweig,31 years,"September 15, 1993",2013 R1 Pick 17,11 Years,2013 R1 Pick 17,"September 15, 1993",Germany,Braunschweig,11 Years,Dennis Schröder,203471
"6'6"" (1.98m)",200lb (91kg),USA,Hamline,"July 3, 1922",Undrafted,3 Years,Undrafted,"July 3, 1922",USA,Hamline,3 Years,Howie Schultz,78091
"6'2"" (1.88m)",192lb (87kg),USA,Wisconsin,"January 3, 1917",Undrafted,4 Years,Undrafted,"January 3, 1917",USA,Wisconsin,4 Years,Dick Schulz,78092
"6'6"" (1.98m)",210lb (95kg),USA,Richmond,"April 19, 1960",1982 R6 Pick 138,2 Years,1982 R6 Pick 138,"April 19, 1960",USA,Richmond,2 Years,John Schweitz,78093
"6'9"" (2.06m)",241lb (109kg),Argentina,Tau Ceramica,"April 30, 1980",2002 R2 Pick 55,10 Years,2002 R2 Pick 55,"April 30, 1980",Argentina,Tau Ceramica,10 Years,Luis Scola,2449
"5'11"" (1.8m)",180lb (82kg),USA,San Francisco,"March 1, 1922",Undrafted,9 Years,Undrafted,"March 1, 1922",USA,San Francisco,9 Years,Freddie Scolari,78094
"6'7"" (2.01m)",185lb (84kg),USA,Oral Roberts,"September 14, 1955",1977 R7 Pick 136,8 Years,1977 R7 Pick 136,"September 14, 1955",USA,Oral Roberts,8 Years,Alvin Scott,78095
"6'10"" (2.08m)",250lb (113kg),USA,Rice,"June 15, 1971",Undrafted,1 Year,Undrafted,"June 15, 1971",USA,Rice,1 Year,Brent Scott,1064
"6'4"" (1.93m)",205lb (93kg),USA,Arizona State,"March 28, 1961",1983 R1 Pick 4,14 Years,1983 R1 Pick 4,"March 28, 1961",USA,Arizona State,14 Years,Byron Scott,2
"6'5"" (1.96m)",175lb (79kg),USA,North Carolina,"December 15, 1948",1970 R7 Pick 106,9 Years,1970 R7 Pick 106,"December 15, 1948",USA,North Carolina,9 Years,Charlie Scott,78097
"6'8"" (2.03m)",229lb (104kg),USA,Georgia Tech,"September 5, 1968",1990 R1 Pick 4,10 Years,1990 R1 Pick 4,"September 5, 1968",USA,Georgia Tech,10 Years,Dennis Scott,192
"6'6"" (1.98m)",180lb (82kg),USA,St. John's (NY),"June 3, 1972",Undrafted,1 Year,Undrafted,"June 3, 1972",USA,St. John's (NY),1 Year,James Scott,1109
"6'7"" (2.01m)",237lb (108kg),USA,Virginia,"July 16, 1988",2012 R2 Pick 43,10 Years,2012 R2 Pick 43,"July 16, 1988",USA,Virginia,10 Years,Mike Scott,203118
"6'9"" (2.06m)",215lb (98kg),USA,Portland,"July 12, 1938",1961 R1 Pick 4,9 Years,1961 R1 Pick 4,"July 12, 1938",USA,Portland,9 Years,Ray Scott,78100
--,--,USA,St. John's (NY),"June 16, 1972",1994 R2 Pick 43,4 Years,1994 R2 Pick 43,"June 16, 1972",USA,St. John's (NY),4 Years,Shawnelle Scott,1035
"6'8"" (2.03m)",225lb (102kg),USA,Cincinnati,"November 25, 1996",Undrafted,2 Years,Undrafted,"November 25, 1996",USA,Cincinnati,2 Years,Trevon Scott,1630286
"6'5"" (1.96m)",220lb (100kg),USA,John A. Logan,"September 1, 2000",2020 R2 Pick 55,4 Years,2020 R2 Pick 55,"September 1, 2000",USA,John A. Logan,4 Years,Jay Scrubb,1630206
"6'7"" (2.01m)",188lb (85kg),USA,Long Island-Brooklyn,"December 4, 1962",1985 R2 Pick 37,3 Years,1985 R2 Pick 37,"December 4, 1962",USA,Long Island-Brooklyn,3 Years,Carey Scurry,78102
"6'5"" (1.96m)",180lb (82kg),USA,North Carolina State,24 years,"May 26, 2000",Undrafted,3 Years,Undrafted,"May 26, 2000",USA,North Carolina State,3 Years,Dereon Seabron,1631220
"6'8"" (2.03m)",210lb (95kg),USA,Xavier of Louisiana,"June 18, 1953",1975 R2 Pick 21,3 Years,1975 R2 Pick 21,"June 18, 1953",USA,Xavier of Louisiana,3 Years,Bruce Seals,78103
"6'5"" (1.96m)",210lb (95kg),USA,Tulsa,"August 26, 1975",Undrafted,1 Year,Undrafted,"August 26, 1975",USA,Tulsa,1 Year,Shea Seals,1578
"6'8"" (2.03m)",200lb (91kg),USA,St. John's (NY),"February 1, 1970",1992 R1 Pick 14,8 Years,1992 R1 Pick 14,"February 1, 1970",USA,St. John's (NY),8 Years,Malik Sealy,907
"6'9"" (2.06m)",198lb (90kg),USA,Santa Clara,"August 17, 1933",1955 R1 Pick 4,8 Years,1955 R1 Pick 4,"August 17, 1933",USA,Santa Clara,8 Years,Ken Sears,78106
"6'3"" (1.91m)",190lb (86kg),USA,Northern Arizona,"November 3, 1923",Undrafted,1 Year,Undrafted,"November 3, 1923",USA,Northern Arizona,1 Year,Wayne See,78107
"6'6"" (1.98m)",215lb (98kg),Switzerland,Angelico Biella,"May 2, 1984",2006 R1 Pick 13,15 Years,2006 R1 Pick 13,"May 2, 1984",Switzerland,Angelico Biella,15 Years,Thabo Sefolosha,200757
"6'11"" (2.11m)",253lb (115kg),USA,Syracuse,"May 10, 1965",1988 R1 Pick 9,11 Years,1988 R1 Pick 9,"May 10, 1965",USA,Syracuse,11 Years,Rony Seikaly,938
"6'3"" (1.91m)",196lb (89kg),USA,Wisconsin,"March 29, 1926",1947 R1 Pick 2,1 Year,1947 R1 Pick 2,"March 29, 1926",USA,Wisconsin,1 Year,Glen Selbo,78109
"6'2"" (1.88m)",183lb (83kg),USA,Kansas,"March 27, 1991",2011 R2 Pick 49,2 Years,2011 R2 Pick 49,"March 27, 1991",USA,Kansas,2 Years,Josh Selby,202729
"6'4"" (1.93m)",232lb (105kg),USA,Kansas,"September 30, 1994",2016,4 Years,2016,"September 30, 1994",USA,Kansas,4 Years,Wayne Selden,1627782
"7'0"" (2.13m)",210lb (95kg),USA,Ohio State,"December 17, 1962",1986 R1 Pick 9,6 Years,1986 R1 Pick 9,"December 17, 1962",USA,Ohio State,6 Years,Brad Sellers,78110
"6'4"" (1.93m)",195lb (88kg),USA,Rutgers,"November 20, 1953",1976 R3 Pick 38,1 Year,1976 R3 Pick 38,"November 20, 1953",USA,Rutgers,1 Year,Phil Sellers,78111
"6'2"" (1.88m)",190lb (86kg),USA,Southern California,"September 1, 1922",Undrafted,4 Years,Undrafted,"September 1, 1922",USA,Southern California,4 Years,Jim Seminoff,78114
"6'2"" (1.88m)",179lb (81kg),USA,St. Joseph's (PA),"April 4, 1922",Undrafted,8 Years,Undrafted,"April 4, 1922",USA,St. Joseph's (PA),8 Years,George Senesky,78115
"6'11"" (2.11m)",243lb (110kg),Turkey,Besiktas,22 years,"July 25, 2002",2021 R1 Pick 16,3 Years,2021 R1 Pick 16,"July 25, 2002",Turkey,Besiktas,3 Years,Alperen Sengun,1630578
"6'5"" (1.96m)",235lb (107kg),USA,Ohio State,21 years,"October 30, 2003",2023 R1 Pick 28,1 Year,2023 R1 Pick 28,"October 30, 2003",USA,Ohio State,1 Year,Brice Sensabaugh,1641729
"6'10"" (2.08m)",278lb (126kg),France,Cholet,"December 7, 1989",2010 R1 Pick 17,8 Years,2010 R1 Pick 17,"December 7, 1989",France,Cholet,8 Years,Kevin Seraphin,202338
"6'3"" (1.91m)",190lb (86kg),USA,Nevada,"April 11, 1986",2007 R2 Pick 56,12 Years,2007 R2 Pick 56,"April 11, 1986",USA,Nevada,12 Years,Ramon Sessions,201196
"6'3"" (1.91m)",190lb (86kg),USA,Alabama,25 years,"January 4, 1999",2018 R1 Pick 8,6 Years,2018 R1 Pick 8,"January 4, 1999",USA,Alabama,6 Years,Collin Sexton,1629012
"6'1"" (1.85m)",180lb (82kg),USA,Toledo,"January 30, 1928",Undrafted,12 Years,Undrafted,"January 30, 1928",USA,Toledo,12 Years,Paul Seymour,78117
"5'11"" (1.8m)",180lb (82kg),USA,James Monroe HS (NY),"September 10, 1918",Undrafted,1 Year,Undrafted,"September 10, 1918",USA,James Monroe HS (NY),1 Year,Nick Shaback,78118
"6'11"" (2.11m)",245lb (111kg),USA,North Carolina State,"April 22, 1966",1988 R2 Pick 32,6 Years,1988 R2 Pick 32,"April 22, 1966",USA,North Carolina State,6 Years,Charles Shackleford,1593
"6'3"" (1.91m)",185lb (84kg),USA,Alabama,"October 25, 1924",Undrafted,2 Years,Undrafted,"October 25, 1924",USA,Alabama,2 Years,Carl Shaeffer,78120
"6'4"" (1.93m)",190lb (86kg),USA,Wichita State,27 years,"March 13, 1997",2018 R1 Pick 26,7 Years,2018 R1 Pick 26,"March 13, 1997",USA,Wichita State,7 Years,Landry Shamet,1629013
"5'11"" (1.8m)",170lb (77kg),USA,Rhode Island,"November 23, 1921",Undrafted,3 Years,Undrafted,"November 23, 1921",USA,Rhode Island,3 Years,Earl Shannon,78123
"6'2"" (1.88m)",175lb (79kg),USA,Kansas State,"June 10, 1923",1949 R1 Pick 1,2 Years,1949 R1 Pick 1,"June 10, 1923",USA,Kansas State,2 Years,Howie Shannon,78124
"6'6"" (1.98m)",215lb (98kg),USA,Illinois,24 years,"July 30, 2000",2024 R1 Pick 27,Rookie,2024 R1 Pick 27,"July 30, 2000",USA,Illinois,Rookie,Terrence Shannon Jr.,1630545
"6'11"" (2.11m)",235lb (107kg),USA,Bowling Green,"March 14, 1927",1950 R1 Pick 1,9 Years,1950 R1 Pick 1,"March 14, 1927",USA,Bowling Green,9 Years,Charlie Share,78125
"6'1"" (1.85m)",175lb (79kg),USA,Southern California,"May 25, 1926",1950,11 Years,1950,"May 25, 1926",USA,Southern California,11 Years,Bill Sharman,78126
--,--,USA,Mississippi,23 years,"August 26, 2001",Undrafted,Rookie,Undrafted,"August 26, 2001",USA,Mississippi,Rookie,Jamarion Sharp,1642481
"6'9"" (2.06m)",265lb (120kg),USA,North Carolina,23 years,"November 6, 2001",2021 R1 Pick 29,3 Years,2021 R1 Pick 29,"November 6, 2001",USA,North Carolina,3 Years,Day'Ron Sharpe,1630549
"6'5"" (1.96m)",208lb (94kg),Canada,Kentucky,21 years,"May 30, 2003",2022 R1 Pick 7,2 Years,2022 R1 Pick 7,"May 30, 2003",Canada,Kentucky,2 Years,Shaedon Sharpe,1631101
"6'11"" (2.11m)",235lb (107kg),USA,Minnesota,"July 31, 1964",1986 R3 Pick 61,3 Years,1986 R3 Pick 61,"July 31, 1964",USA,Minnesota,3 Years,John Shasky,1117
"6'8"" (2.03m)",200lb (91kg),USA,North Carolina State,"December 4, 1933",1956 R1 Pick 4,2 Years,1956 R1 Pick 4,"December 4, 1933",USA,North Carolina State,2 Years,Ron Shavlik,78128
"6'6"" (1.98m)",200lb (91kg),USA,California-Santa Barbara,"March 22, 1966",1988 R1 Pick 24,15 Years,1988 R1 Pick 24,"March 22, 1966",USA,California-Santa Barbara,15 Years,Brian Shaw,216
"6'11"" (2.11m)",255lb (116kg),USA,Toledo,"July 20, 1975",1998 R2 Pick 37,2 Years,1998 R2 Pick 37,"July 20, 1975",USA,Toledo,2 Years,Casey Shaw,1745
"6'5"" (1.96m)",198lb (90kg),Canada,Iowa State,"July 26, 1995",2019 R2 Pick 54,2 Years,2019 R2 Pick 54,"July 26, 1995",Canada,Iowa State,2 Years,Marial Shayok,1629621
"6'1"" (1.85m)",200lb (91kg),USA,Houston,22 years,"July 24, 2002",2024 R2 Pick 45,Rookie,2024 R2 Pick 45,"July 24, 2002",USA,Houston,Rookie,Jamal Shead,1642347
"6'2"" (1.88m)",165lb (75kg),USA,Utah,"November 5, 1923",Undrafted,1 Year,Undrafted,"November 5, 1923",USA,Utah,1 Year,Fred Sheffield,78131
"6'7"" (2.01m)",210lb (95kg),USA,Georgetown,"May 1, 1957",1980 R2 Pick 28,2 Years,1980 R2 Pick 28,"May 1, 1957",USA,Georgetown,2 Years,Craig Shelton,78132
"6'9"" (2.06m)",220lb (100kg),Georgia,Spirou Charleroi,"October 5, 1991",2012 R2 Pick 54,2 Years,2012 R2 Pick 54,"October 5, 1991",Georgia,Spirou Charleroi,2 Years,Tornike Shengelia,203129
"6'6"" (1.98m)",190lb (86kg),USA,Belmont,23 years,"July 16, 2001",2023 R1 Pick 26,1 Year,2023 R1 Pick 26,"July 16, 2001",USA,Belmont,1 Year,Ben Sheppard,1641767
"6'3"" (1.91m)",190lb (86kg),USA,Kentucky,"December 29, 1974",Undrafted,1 Year,Undrafted,"December 29, 1974",USA,Kentucky,1 Year,Jeff Sheppard,1852
"6'2"" (1.88m)",185lb (84kg),USA,Kentucky,20 years,"June 24, 2004",2024 R1 Pick 3,Rookie,2024 R1 Pick 3,"June 24, 2004",USA,Kentucky,Rookie,Reed Sheppard,1642263
"6'6"" (1.98m)",215lb (98kg),USA,Maryland,"March 21, 1954",1977 R2 Pick 30,2 Years,1977 R2 Pick 30,"March 21, 1954",USA,Maryland,2 Years,Steve Sheppard,78135
"6'2"" (1.88m)",170lb (77kg),USA,Virginia Commonwealth,"September 13, 1959",1981 R4 Pick 72,1 Year,1981 R4 Pick 72,"September 13, 1959",USA,Virginia Commonwealth,1 Year,Edmund Sherod,78136
"6'1"" (1.85m)",200lb (91kg),USA,Catholic,"December 3, 1913",Undrafted,1 Year,Undrafted,"December 3, 1913",USA,Catholic,1 Year,Charlie Shipp,78653
"6'10"" (2.08m)",230lb (104kg),USA,Iowa State,"December 23, 1977",Undrafted,4 Years,Undrafted,"December 23, 1977",USA,Iowa State,4 Years,Paul Shirley,2321
"6'6"" (1.98m)",200lb (91kg),USA,Jackson State,"August 7, 1953",1975 R1 Pick 9,1 Year,1975 R1 Pick 9,"August 7, 1953",USA,Jackson State,1 Year,Gene Short,78138
"6'7"" (2.01m)",210lb (95kg),USA,Jackson State,"July 2, 1957",1978 R1 Pick 5,12 Years,1978 R1 Pick 5,"July 2, 1957",USA,Jackson State,12 Years,Purvis Short,78139
